46600 BANANAS, 4949, -2, 4947, 4, 4948.049969259929
PEARLS, 10002, -2, 9996, 2, 9999.108002004838
46700 BANANAS, 4951, -23, 4944, 23, 4948.034629360125
PEARLS, 10004, -1, 9996, 1, 9999.111714795661
46800 BANANAS, 4951, -23, 4945, 6, 4948.034414041587
PEARLS, 10004, -1, 9998, 4, 9999.183825308572
46900 BANANAS, 4951, -28, 4950, 1, 4948.062921221127
PEARLS, 10004, -2, 9996, 2, 9999.187222497714
47000 BANANAS, 4949, -8, 4944, 20, 4948.045801590727
PEARLS, 10002, -8, 9995, 20, 9999.180626596277
47100 BANANAS, 4951, -24, 4945, 4, 4948.045445855499
PEARLS, 10005, -24, 9998, 5, 9999.52138939874
47200 BANANAS, 4951, -29, 4950, 1, 4948.136528406694
PEARLS, 10005, -29, 9995, 29, 9999.523381534438
47300 BANANAS, 4951, -24, 4944, 24, 4948.128708982298
PEARLS, 10005, -24, 9995, 24, 9999.525365378207
47400 BANANAS, 4950, -5, 4945, 26, 4948.116424114914
PEARLS, 10002, -5, 9996, 2, 9999.517191813022
47500 BANANAS, 4950, -28, 4944, 28, 4948.10948240975
PEARLS, 10005, -28, 9995, 28, 9999.51920142046
47600 BANANAS, 4950, -21, 4943, 21, 4948.082443659971
PEARLS, 10005, -21, 9995, 21, 9999.526039459404
47700 BANANAS, 4949, -1, 4943, 24, 4948.040327216581
PEARLS, 9998, -1, 9996, 1, 9999.449562807318
47800 BANANAS, 4948, -8, 4943, 22, 4947.988950293659
PEARLS, 9998, -1, 9995, 22, 9999.29806506101
47900 BANANAS, 4949, -21, 4944, 1, 4947.966501270964
PEARLS, 10005, -21, 9998, 1, 9999.315351001316
48000 BANANAS, 4949, -29, 4943, 5, 4947.835537606717
PEARLS, 10004, -2, 9998, 3, 9999.332539543288
48100 BANANAS, 4949, -29, 4942, 29, 4947.800853038515
PEARLS, 10005, -29, 9995, 29, 9999.342602897992
48200 BANANAS, 4949, -26, 4942, 26, 4947.686457727163
PEARLS, 10004, -1, 9996, 1, 9999.353957247005
48300 BANANAS, 4949, -29, 4948, 1, 4947.731983737112
PEARLS, 10005, -29, 9995, 29, 9999.356646290722
48400 BANANAS, 4949, -22, 4947, 1, 4947.735082549263
PEARLS, 10005, -22, 9995, 22, 9999.35932414175
48500 BANANAS, 4949, -25, 4942, 25, 4947.621841352964
PEARLS, 10005, -25, 9995, 25, 9999.368435995768
48600 BANANAS, 4947, -4, 4942, 22, 4947.466627609371
PEARLS, 10002, -4, 9996, 2, 9999.362703917193
48700 BANANAS, 4948, -21, 4941, 21, 4947.365153784425
PEARLS, 10005, -21, 10002, 2, 9999.634077717927
48800 BANANAS, 4949, -31, 4943, 10, 4947.359471562638
PEARLS, 10004, -2, 9998, 10, 9999.724439012274
48900 BANANAS, 4948, -25, 4942, 3, 4947.338981039952
PEARLS, 10004, -1, 9998, 3, 9999.805050831623
49000 BANANAS, 4948, -29, 4941, 29, 4947.24780219333
PEARLS, 10005, -29, 9995, 29, 9999.810016143183
49100 BANANAS, 4948, -26, 4942, 3, 4947.21442056494
PEARLS, 10005, -26, 9998, 3, 9999.82514764392
49200 BANANAS, 4946, -2, 4940, 25, 4947.032288901929
PEARLS, 10004, -2, 9996, 2, 9999.825875437286
49300 BANANAS, 4946, -29, 4945, 1, 4947.025911008476
PEARLS, 10005, -29, 9995, 29, 9999.826600201335
49400 BANANAS, 4947, -22, 4945, 1, 4946.988889592733
PEARLS, 10004, -1, 9998, 5, 9999.842036300484
49500 BANANAS, 4947, -23, 4940, 23, 4946.694820854948
PEARLS, 10005, -23, 9995, 23, 9999.842693797673
49600 BANANAS, 4947, -22, 4940, 22, 4946.607974065608
PEARLS, 10005, -22, 9995, 22, 9999.84334855814
49700 BANANAS, 4946, -9, 4941, 24, 4946.563771672752
PEARLS, 10002, -8, 9996, 2, 9999.839838262373
49800 BANANAS, 4948, -22, 4941, 22, 4946.555181572137
PEARLS, 9998, -1, 9996, 1, 9999.195009070121
49900 BANANAS, 4946, -1, 4941, 22, 4946.4231479290875
PEARLS, 10004, -2, 9996, 2, 9999.208912611744
50000 BANANAS, 4947, -30, 4943, 1, 4946.417224316479
PEARLS, 10004, -1, 9996, 1, 9999.219319383055
50100 BANANAS, 4947, -2, 4941, 32, 4946.397340541248
PEARLS, 10004, -2, 9996, 2, 9999.222568834115
50200 BANANAS, 4948, -25, 4942, 1, 4946.391524347528
PEARLS, 10004, -2, 9998, 1, 9999.239020789937
50300 BANANAS, 4946, -6, 4942, 1, 4946.357511483681
PEARLS, 10002, -5, 9996, 1, 9999.234892500563
50400 BANANAS, 4948, -30, 4942, 1, 4946.344946316946
PEARLS, 10004, -1, 10002, 4, 9999.431888691055
50500 BANANAS, 4948, -29, 4942, 1, 4946.324021819732
PEARLS, 10004, -1, 10002, 4, 9999.512747728695
50600 BANANAS, 4948, -1, 4947, 1, 4946.498932125822
PEARLS, 10004, -1, 9996, 1, 9999.514775833883
50700 BANANAS, 4943, -1, 4941, 25, 4946.391070111067
PEARLS, 10002, -3, 9995, 25, 9999.49992642164
50800 BANANAS, 4946, -6, 4941, 24, 4946.379036520594
PEARLS, 9998, -1, 9995, 24, 9999.427153029415
50900 BANANAS, 4948, -27, 4941, 27, 4946.371215348812
PEARLS, 10004, -1, 9996, 1, 9999.444496154561
51000 BANANAS, 4948, -24, 4942, 2, 4946.351150087789
PEARLS, 10004, -2, 9996, 2, 9999.446808345385
51100 BANANAS, 4948, -27, 4941, 27, 4946.337904927104
PEARLS, 10004, -1, 9996, 1, 9999.449110912105
51200 BANANAS, 4947, -32, 4941, 2, 4946.328173793173
PEARLS, 10004, -2, 9996, 2, 9999.45140389478
51300 BANANAS, 4947, -25, 4941, 25, 4946.30125537725
PEARLS, 10004, -2, 9996, 2, 9999.4571283483
51400 BANANAS, 4948, -23, 4941, 23, 4946.2874090555015
PEARLS, 10005, -23, 9995, 23, 9999.463405046781
51500 BANANAS, 4948, -22, 4941, 22, 4946.273377284767
PEARLS, 10004, -2, 9996, 2, 9999.495656581119
51600 BANANAS, 4947, -2, 4941, 31, 4946.244508521148
PEARLS, 10004, -2, 9996, 2, 9999.525969667357
51700 BANANAS, 4946, -5, 4941, 32, 4946.0074345460425
PEARLS, 10002, -5, 9996, 2, 9999.514050363992
51800 BANANAS, 4948, -26, 4942, 2, 4945.851867473961
PEARLS, 10004, -2, 9996, 2, 9999.53416947902
51900 BANANAS, 4946, -6, 4941, 27, 4945.842078223289
PEARLS, 10002, -6, 9996, 1, 9999.473064021502
52000 BANANAS, 4947, -1, 4941, 24, 4945.817845645333
PEARLS, 10004, -1, 10000, 3, 10000.021685159933
52100 BANANAS, 4947, -30, 4940, 30, 4945.710649639074
PEARLS, 10005, -30, 9995, 30, 10000.02159489912
52200 BANANAS, 4946, -3, 4941, 28, 4945.650556184002
PEARLS, 10002, -3, 9995, 28, 9999.973698701724
52300 BANANAS, 4945, -2, 4940, 21, 4945.4857142594965
PEARLS, 10002, -3, 9995, 21, 9999.936163926577
52400 BANANAS, 4947, -24, 4941, 2, 4945.479530225118
PEARLS, 10004, -2, 10000, 6, 10000.011679321971
52500 BANANAS, 4947, -31, 4941, 1, 4945.463324027212
PEARLS, 10004, -1, 9996, 1, 10000.011630708768
52600 BANANAS, 4947, -1, 4941, 24, 4945.447295345688
PEARLS, 9998, -2, 9996, 1, 9999.908617547839
52700 BANANAS, 4948, -29, 4941, 29, 4945.4363426882055
PEARLS, 9998, -1, 9995, 29, 9999.796205066234
52800 BANANAS, 4948, -24, 4941, 24, 4945.415123684056
PEARLS, 9998, -1, 9995, 24, 9999.721507853494
52900 BANANAS, 4947, -1, 4941, 31, 4945.372280362174
PEARLS, 10004, -1, 9996, 1, 9999.722667029962
53000 BANANAS, 4948, -28, 4941, 28, 4945.337970311829
PEARLS, 10005, -28, 9995, 28, 9999.725234032196
53100 BANANAS, 4949, -1, 4943, 31, 4945.411002807444
PEARLS, 10004, -1, 9996, 1, 9999.730602912825
53200 BANANAS, 4950, -31, 4943, 31, 4945.579164704826
PEARLS, 9998, -1, 9996, 1, 9999.628311856777
53300 BANANAS, 4950, -24, 4943, 24, 4945.702240852499
PEARLS, 10004, -1, 9996, 1, 9999.633915828648
53400 BANANAS, 4943, -1, 4942, 23, 4945.688912066433
PEARLS, 10005, -23, 9995, 23, 9999.638618458757
53500 BANANAS, 4948, -8, 4943, 26, 4945.682450308342
PEARLS, 10002, -8, 9996, 1, 9999.61677444386
53600 BANANAS, 4949, -23, 4943, 1, 4945.692648972659
PEARLS, 10005, -23, 9998, 2, 9999.648128875597
53700 BANANAS, 4948, -10, 4943, 27, 4945.688507088503
PEARLS, 10002, -10, 9996, 2, 9999.63281297445
53800 BANANAS, 4948, -6, 4944, 2, 4945.69520407493
PEARLS, 9998, -13, 9996, 2, 9999.614262225134
53900 BANANAS, 4951, -28, 4949, 1, 4946.23010542068
PEARLS, 10005, -28, 9995, 28, 9999.627456428316
54000 BANANAS, 4951, -22, 4945, 1, 4946.319777714686
PEARLS, 10004, -1, 9996, 1, 9999.629007077938
54100 BANANAS, 4951, -23, 4944, 23, 4946.355509321635
PEARLS, 10005, -23, 9995, 23, 9999.630551273243
54200 BANANAS, 4950, -21, 4943, 21, 4946.356527400161
PEARLS, 10004, -1, 9996, 1, 9999.632089041097
54300 BANANAS, 4951, -25, 4945, 1, 4946.3805766545165
PEARLS, 10005, -25, 9998, 1, 9999.756486857299
54400 BANANAS, 4951, -24, 4944, 23, 4946.391531446048
PEARLS, 10004, -2, 9996, 2, 9999.757500439579
54500 BANANAS, 4945, -1, 4944, 29, 4946.348666356046
PEARLS, 10002, -9, 9995, 29, 9999.736563907805
54600 BANANAS, 4950, -2, 4945, 4, 4946.374757394804
PEARLS, 10004, -2, 9998, 4, 9999.764078148384
54700 BANANAS, 4950, -21, 4944, 3, 4946.381136770431
PEARLS, 10005, -21, 9998, 2, 9999.771303629557
54800 BANANAS, 4950, -24, 4943, 24, 4946.382349536777
PEARLS, 10004, -1, 9996, 1, 9999.774207758803
54900 BANANAS, 4949, -29, 4943, 1, 4946.380758071484
PEARLS, 10004, -1, 9996, 1, 9999.784650225733
55000 BANANAS, 4949, -27, 4943, 27, 4946.357000042782
PEARLS, 9998, -5, 9995, 27, 9999.491616079049
55100 BANANAS, 4950, -31, 4943, 31, 4946.360074490826
PEARLS, 10004, -2, 10002, 9, 9999.644913107348
55200 BANANAS, 4950, -25, 4943, 25, 4946.362064546791
PEARLS, 10005, -25, 9995, 25, 9999.646391096496
55300 BANANAS, 4948, -7, 4944, 1, 4946.358822752537
PEARLS, 10002, -7, 9996, 1, 9999.640933520328
55400 BANANAS, 4950, -23, 4944, 1, 4946.369896957496
PEARLS, 10004, -1, 9996, 1, 9999.64500817918
55500 BANANAS, 4949, -26, 4947, 2, 4946.38498523982
PEARLS, 10005, -26, 9995, 26, 9999.646485772608
55600 BANANAS, 4949, -28, 4943, 7, 4946.371816777183
PEARLS, 10004, -1, 9998, 7, 9999.673668557727
55700 BANANAS, 4948, -7, 4943, 21, 4946.317418329542
PEARLS, 10002, -7, 9995, 21, 9999.64790902834
55800 BANANAS, 4950, -23, 4943, 23, 4946.319661251544
PEARLS, 10004, -2, 9996, 2, 9999.652144378633
55900 BANANAS, 4950, -24, 4943, 24, 4946.32041188109
PEARLS, 9998, -11, 9995, 24, 9999.561162609332
56000 BANANAS, 4950, -22, 4943, 22, 4946.322618028849
PEARLS, 10004, -2, 9996, 2, 9999.562989195765
56100 BANANAS, 4950, -30, 4943, 30, 4946.324797075217
PEARLS, 10004, -1, 9996, 1, 9999.573380028509
56200 BANANAS, 4950, -28, 4943, 28, 4946.325526327766
PEARLS, 10004, -2, 9996, 2, 9999.585822451767
56300 BANANAS, 4948, -8, 4943, 23, 4946.3030855355155
PEARLS, 10002, -8, 9995, 23, 9999.567744242373
56400 BANANAS, 4950, -23, 4944, 6, 4946.320297644154
PEARLS, 10005, -23, 9998, 6, 9999.622498062241
56500 BANANAS, 4950, -25, 4943, 25, 4946.322375368236
PEARLS, 10005, -25, 9995, 25, 9999.624069350224
56600 BANANAS, 4949, -27, 4943, 27, 4946.302260224724
PEARLS, 10004, -1, 9996, 1, 9999.625634097985
56700 BANANAS, 4950, -25, 4943, 24, 4946.305336634038
PEARLS, 10005, -25, 9995, 25, 9999.629373022692
56800 BANANAS, 4950, -24, 4943, 23, 4946.311995115965
PEARLS, 10005, -24, 9995, 24, 9999.63533276315
56900 BANANAS, 4950, -20, 4944, 5, 4946.32543861526
PEARLS, 10005, -20, 9998, 5, 9999.668812248046
57000 BANANAS, 4949, -25, 4943, 25, 4946.319817745303
PEARLS, 10005, -25, 9995, 25, 9999.690535537171
57100 BANANAS, 4949, -2, 4943, 27, 4946.3152692164795
PEARLS, 10004, -2, 9996, 2, 9999.691823630668
57200 BANANAS, 4946, -2, 4943, 26, 4946.169392569864
PEARLS, 10005, -26, 9995, 26, 9999.693106362694
57300 BANANAS, 4950, -25, 4943, 25, 4946.170768667388
PEARLS, 10005, -25, 10002, 1, 10000.032731513582
57400 BANANAS, 4948, -2, 4944, 1, 4946.168986742052
PEARLS, 10002, -2, 9996, 2, 10000.024012007812
57500 BANANAS, 4949, -1, 4944, 31, 4946.172813927367
PEARLS, 10002, -1, 9996, 1, 9999.988985564016
57600 BANANAS, 4951, -29, 4944, 29, 4946.202890059895
PEARLS, 9998, -1, 9995, 29, 9999.760135790091
57700 BANANAS, 4949, -2, 4945, 2, 4946.219603757816
PEARLS, 10002, -2, 9996, 2, 9999.751084741813
57800 BANANAS, 4951, -28, 4945, 2, 4946.280502407867
PEARLS, 10004, -2, 9996, 2, 9999.752120809484
57900 BANANAS, 4950, -2, 4944, 32, 4946.287688284863
PEARLS, 10004, -2, 10002, 1, 9999.846845600352
58000 BANANAS, 4951, -23, 4945, 6, 4946.317262776102
PEARLS, 10005, -23, 9998, 7, 9999.853726576
58100 BANANAS, 4950, -24, 4943, 23, 4946.319016671998
PEARLS, 10004, -1, 9996, 1, 9999.854335414393
58200 BANANAS, 4950, -2, 4944, 26, 4946.329129809383
PEARLS, 10004, -2, 9996, 2, 9999.854941718599
58300 BANANAS, 4951, -23, 4944, 23, 4946.405068075699
PEARLS, 9998, -1, 9996, 2, 9999.786494416625
58400 BANANAS, 4951, -21, 4944, 21, 4946.426462860669
PEARLS, 10000, -4, 9995, 21, 9999.643824821293
58500 BANANAS, 4951, -30, 4945, 30, 4946.50618664006
PEARLS, 9998, -1, 9996, 1, 9999.590354708003
58600 BANANAS, 4951, -29, 4945, 4, 4946.55728269098
PEARLS, 10004, -2, 9998, 2, 9999.617898939054
58700 BANANAS, 4951, -25, 4945, 1, 4946.575005731781
PEARLS, 10004, -1, 9996, 1, 9999.630968748033
58800 BANANAS, 4951, -24, 4945, 5, 4946.6137422314605
PEARLS, 10004, -2, 9998, 4, 9999.657719387596
58900 BANANAS, 4951, -22, 4944, 22, 4946.627530512804
PEARLS, 9998, -1, 9995, 22, 9999.536119443843
59000 BANANAS, 4951, -26, 4945, 9, 4946.68151487293
PEARLS, 10005, -26, 9995, 26, 9999.54917181662
59100 BANANAS, 4945, -12, 4944, 30, 4945.918526956337
PEARLS, 9998, -2, 9995, 30, 9999.403045717561
59200 BANANAS, 4951, -31, 4949, 1, 4946.624071608583
PEARLS, 10004, -2, 10000, 3, 9999.440773004266
59300 BANANAS, 4950, -2, 4944, 30, 4946.625636346945
PEARLS, 9998, -13, 9996, 2, 9999.398616766477
59400 BANANAS, 4949, -3, 4944, 28, 4946.624140376545
PEARLS, 10005, -28, 9995, 28, 9999.408287104057
59600 BANANAS, 4951, -25, 4944, 25, 4946.63412931726
PEARLS, 10005, -25, 9995, 25, 9999.444035012482
59700 BANANAS, 4951, -28, 4945, 10, 4946.639814523015
PEARLS, 10004, -2, 9998, 8, 9999.450511453637
59800 BANANAS, 4951, -20, 4944, 20, 4946.645969234584
PEARLS, 10005, -20, 9995, 20, 9999.452798606795
59900 BANANAS, 4951, -2, 4946, 1, 4946.659032699513
PEARLS, 10004, -2, 10002, 1, 9999.492687870475
60000 BANANAS, 4952, -31, 4946, 4, 4946.693288529547
PEARLS, 10004, -2, 9998, 4, 9999.53276014733
60100 BANANAS, 4952, -25, 4945, 25, 4946.705835136981
PEARLS, 9998, -1, 9995, 25, 9999.46848977758
60200 BANANAS, 4952, -22, 4946, 1, 4946.876757898912
PEARLS, 10004, -1, 10000, 3, 9999.557181272658
60300 BANANAS, 4952, -24, 4945, 24, 4946.927853709066
PEARLS, 10004, -2, 9996, 2, 9999.562453980156
60400 BANANAS, 4952, -25, 4946, 1, 4947.094373225551
PEARLS, 10004, -1, 10000, 4, 9999.650416195052
60500 BANANAS, 4952, -22, 4946, 2, 4947.312364332276
PEARLS, 10004, -2, 9996, 2, 9999.651871278527
60600 BANANAS, 4950, -3, 4945, 27, 4947.313145334015
PEARLS, 10002, -3, 9995, 27, 9999.633222420229
60700 BANANAS, 4951, -8, 4946, 31, 4947.345408337743
PEARLS, 10002, -8, 9996, 2, 9999.62819609839
60800 BANANAS, 4952, -25, 4945, 25, 4947.359591903027
PEARLS, 10004, -1, 9996, 1, 9999.631181381705
60900 BANANAS, 4951, -25, 4945, 2, 4947.368016485076
PEARLS, 10004, -2, 9996, 2, 9999.632716526838
61000 BANANAS, 4951, -31, 4944, 31, 4947.372012328179
PEARLS, 10004, -1, 9996, 1, 9999.641039750417
61100 BANANAS, 4945, -2, 4944, 32, 4946.480382181833
PEARLS, 10004, -2, 9996, 2, 9999.64436229718
61200 BANANAS, 4951, -30, 4944, 30, 4946.500305341883
PEARLS, 10005, -30, 9995, 30, 9999.660025434874
61300 BANANAS, 4950, -31, 4944, 31, 4946.516353910701
PEARLS, 10004, -1, 9996, 1, 9999.67339790656
61400 BANANAS, 4951, -28, 4944, 28, 4946.530961827855
PEARLS, 10004, -2, 10002, 2, 10000.019558374139
61500 BANANAS, 4952, -29, 4945, 29, 4946.5480616827435
PEARLS, 10005, -29, 10002, 6, 10000.129114419073
61600 BANANAS, 4952, -26, 4945, 26, 4946.564118075401
PEARLS, 10004, -1, 9996, 1, 10000.128577002135
61700 BANANAS, 4951, -1, 4950, 1, 4946.800680551952
PEARLS, 10004, -1, 9996, 1, 10000.124827038258
61800 BANANAS, 4951, -29, 4944, 29, 4946.810626449929
PEARLS, 10005, -29, 9995, 29, 10000.122387939002
61900 BANANAS, 4951, -25, 4945, 2, 4946.819427456659
PEARLS, 9998, -1, 9996, 2, 9999.79747764358
62000 BANANAS, 4950, -1, 4944, 23, 4946.821515241874
PEARLS, 10004, -1, 9996, 1, 9999.798320608643
62100 BANANAS, 4950, -1, 4944, 25, 4946.822813302313
PEARLS, 10004, -1, 9996, 1, 9999.799160065006
62200 BANANAS, 4950, -26, 4944, 8, 4946.8295797715
PEARLS, 10005, -26, 9998, 9, 9999.82969808476
62300 BANANAS, 4951, -22, 4944, 22, 4946.832370282336
PEARLS, 10004, -1, 9996, 1, 9999.830406937686
62400 BANANAS, 4951, -26, 4944, 26, 4946.839038136521
PEARLS, 10005, -26, 9995, 26, 9999.831112840131
62500 BANANAS, 4950, -2, 4944, 29, 4946.8407177304825
PEARLS, 10004, -2, 9996, 2, 9999.838105046616
62600 BANANAS, 4950, -31, 4943, 31, 4946.823455154023
PEARLS, 10004, -2, 9996, 2, 9999.846903087377
62700 BANANAS, 4949, -4, 4944, 25, 4946.808495960866
PEARLS, 10002, -4, 9995, 25, 9999.810289388517
62800 BANANAS, 4950, -28, 4943, 28, 4946.74151863865
PEARLS, 10004, -1, 9996, 1, 9999.811079026858
62900 BANANAS, 4950, -22, 4943, 22, 4946.724528157217
PEARLS, 10004, -1, 9996, 1, 9999.811865378464
63000 BANANAS, 4950, -27, 4943, 27, 4946.683818702364
PEARLS, 10004, -2, 9996, 2, 9999.825100372716
63100 BANANAS, 4948, -1, 4943, 20, 4946.157677056869
PEARLS, 10002, -1, 9995, 20, 9999.763816970117
63200 BANANAS, 4950, -24, 4943, 24, 4946.169386250937
PEARLS, 10005, -24, 9995, 24, 9999.764800042041
63300 BANANAS, 4950, -28, 4943, 28, 4946.176878480654
PEARLS, 10004, -2, 9996, 2, 9999.772845082574
63400 BANANAS, 4948, -9, 4943, 31, 4946.029921911198
PEARLS, 10002, -9, 9996, 1, 9999.751836357163
63500 BANANAS, 4948, -3, 4943, 32, 4945.959094101122
PEARLS, 9998, -1, 9996, 2, 9999.46548501927
63600 BANANAS, 4948, -6, 4943, 31, 4945.911321561984
PEARLS, 10002, -6, 9996, 1, 9999.457445313354
63700 BANANAS, 4949, -2, 4944, 8, 4945.913771836439
PEARLS, 10004, -2, 9998, 8, 9999.479383916065
63800 BANANAS, 4949, -28, 4943, 1, 4945.9154567201995
PEARLS, 10004, -2, 9996, 2, 9999.49003855814
63900 BANANAS, 4947, -3, 4942, 24, 4945.759309135645
PEARLS, 10002, -3, 9995, 25, 9999.46875308248
64000 BANANAS, 4948, -1, 4942, 31, 4945.724192514734
PEARLS, 10004, -1, 9996, 1, 9999.470964307942
64100 BANANAS, 4948, -29, 4941, 29, 4945.647807000991
PEARLS, 10005, -29, 9995, 29, 9999.473166329553
64200 BANANAS, 4946, -1, 4941, 24, 4945.4967119336425
PEARLS, 10002, -1, 9996, 1, 9999.469451812478
64300 BANANAS, 4948, -29, 4941, 29, 4945.426594713301
PEARLS, 10005, -29, 9995, 29, 9999.471660129595
64400 BANANAS, 4947, -26, 4940, 25, 4945.226116595371
PEARLS, 10004, -1, 9996, 1, 9999.473859254966
64500 BANANAS, 4947, -1, 4942, 1, 4945.209661646511
PEARLS, 10004, -1, 9998, 1, 9999.515345281821
64600 BANANAS, 4948, -24, 4941, 23, 4945.195794977733
PEARLS, 10004, -1, 9996, 1, 9999.540703158907
64700 BANANAS, 4946, -1, 4941, 30, 4945.117367646124
PEARLS, 10002, -1, 9996, 2, 9999.538452573439
64800 BANANAS, 4945, -4, 4941, 2, 4944.889632503008
PEARLS, 10002, -4, 9996, 2, 9999.517273219066
64900 BANANAS, 4941, -1, 4940, 30, 4943.884594953686
PEARLS, 10005, -30, 9995, 30, 9999.519282487665
65000 BANANAS, 4946, -3, 4941, 22, 4943.8779523546855
PEARLS, 10002, -3, 9995, 22, 9999.515039896665
65100 BANANAS, 4947, -31, 4942, 9, 4943.883069238327
PEARLS, 10004, -2, 9998, 9, 9999.546176347665
65200 BANANAS, 4947, -25, 4940, 25, 4943.878029954401
PEARLS, 10005, -25, 10002, 5, 9999.845769117788
65300 BANANAS, 4946, -2, 4945, 1, 4943.9221209683465
PEARLS, 10004, -2, 10002, 1, 10000.082506664297
65400 BANANAS, 4947, -25, 4940, 25, 4943.916935429157
PEARLS, 9998, -1, 9996, 1, 9999.921225194877
65500 BANANAS, 4945, -6, 4941, 2, 4943.910150382624
PEARLS, 10002, -6, 9996, 2, 9999.912024592946
65600 BANANAS, 4947, -28, 4941, 8, 4943.910827612009
PEARLS, 10005, -28, 9998, 8, 9999.922505785065
65700 BANANAS, 4947, -21, 4940, 21, 4943.906207741546
PEARLS, 10005, -21, 9995, 21, 9999.92282834163
65800 BANANAS, 4947, -29, 4940, 29, 4943.904516970509
PEARLS, 10005, -29, 9995, 29, 9999.92351930859
65900 BANANAS, 4946, -1, 4940, 27, 4943.900752071568
PEARLS, 10004, -1, 9996, 1, 9999.924204088882
66000 BANANAS, 4947, -21, 4941, 1, 4943.906845358377
PEARLS, 9998, -2, 9996, 1, 9999.849725267106
66100 BANANAS, 4947, -22, 4940, 22, 4943.905151933368
PEARLS, 10005, -22, 9995, 22, 9999.851496815565
66200 BANANAS, 4947, -28, 4940, 28, 4943.898154280897
PEARLS, 10005, -28, 9995, 28, 9999.852786472078
66300 BANANAS, 4947, -25, 4940, 25, 4943.896497031029
PEARLS, 9998, -1, 9995, 25, 9999.566215292238
66400 BANANAS, 4945, -6, 4940, 29, 4943.709845329345
PEARLS, 10002, -6, 9996, 1, 9999.548567589152
66500 BANANAS, 4941, -1, 4940, 24, 4943.1278646319615
PEARLS, 10004, -2, 9996, 2, 9999.56083915531
66600 BANANAS, 4944, -8, 4942, 1, 4943.1273324170525
PEARLS, 10002, -8, 9995, 25, 9999.553666623124
66700 BANANAS, 4946, -30, 4942, 6, 4943.130964748303
PEARLS, 10005, -30, 9998, 1, 9999.56176790669
66800 BANANAS, 4945, -2, 4939, 24, 4943.097980024125
PEARLS, 9998, -1, 9996, 2, 9999.489686528754
66900 BANANAS, 4945, -29, 4938, 29, 4943.046658097886
PEARLS, 10004, -1, 9996, 1, 9999.491810622287
67000 BANANAS, 4939, -5, 4938, 32, 4942.573540709969
PEARLS, 10004, -2, 10002, 4, 9999.557438952523
67100 BANANAS, 4943, -4, 4938, 21, 4942.46085593936
PEARLS, 10002, -4, 9996, 1, 9999.550360244795
67200 BANANAS, 4943, -30, 4937, 30, 4942.3470459756945
PEARLS, 10004, -2, 9996, 2, 9999.552231794245
67300 BANANAS, 4942, -3, 4937, 26, 4942.19561547549
PEARLS, 10002, -3, 9996, 1, 9999.548069421502
67400 BANANAS, 4943, -30, 4937, 1, 4942.103328601769
PEARLS, 9998, -5, 9996, 1, 9999.533038372605
67500 BANANAS, 4944, -29, 4937, 29, 4942.068412416338
PEARLS, 10004, -1, 9996, 1, 9999.536787695162
67600 BANANAS, 4944, -31, 4937, 31, 4942.061884164866
PEARLS, 10004, -1, 9996, 1, 9999.538715738054
67700 BANANAS, 4944, -21, 4938, 2, 4942.02777989575
PEARLS, 10005, -21, 10002, 1, 9999.677837059038
67800 BANANAS, 4944, -2, 4938, 23, 4941.966006153005
PEARLS, 9998, -1, 9996, 2, 9999.59778171297
67900 BANANAS, 4942, -4, 4938, 22, 4941.87508206222
PEARLS, 10002, -4, 9996, 2, 9999.590663838486
68000 BANANAS, 4945, -30, 4938, 30, 4941.8735208465605
PEARLS, 10005, -30, 9995, 30, 9999.592367631041
68100 BANANAS, 4944, -26, 4937, 26, 4941.7966583087255
PEARLS, 10005, -26, 9995, 26, 9999.60033269872
68200 BANANAS, 4941, -5, 4938, 26, 4941.734226826842
PEARLS, 10004, -2, 9996, 2, 9999.60391117436
68300 BANANAS, 4944, -27, 4937, 27, 4941.719064984482
PEARLS, 10004, -1, 9996, 1, 9999.60555982712
68400 BANANAS, 4944, -28, 4938, 6, 4941.692128106812
PEARLS, 10005, -28, 9998, 6, 9999.647138760954
68500 BANANAS, 4944, -1, 4939, 2, 4941.684930800001
PEARLS, 10004, -1, 9998, 2, 9999.702423218849
68600 BANANAS, 4943, -10, 4938, 31, 4941.679998725912
PEARLS, 10002, -10, 9996, 1, 9999.694729148458
68700 BANANAS, 4944, -2, 4939, 7, 4941.676481581192
PEARLS, 10004, -2, 10002, 1, 9999.791127774088
68800 BANANAS, 4945, -23, 4938, 23, 4941.674718997205
PEARLS, 10005, -23, 9995, 23, 9999.798272271639
68900 BANANAS, 4944, -21, 4941, 6, 4941.698788417836
PEARLS, 10005, -21, 9995, 21, 9999.805829189663
69000 BANANAS, 4944, -1, 4939, 3, 4941.692990729498
PEARLS, 10004, -1, 9998, 3, 9999.838291072663
69100 BANANAS, 4945, -21, 4938, 21, 4941.692187438221
PEARLS, 10005, -21, 9995, 21, 9999.83896415873
69200 BANANAS, 4943, -6, 4938, 27, 4941.687225159601
PEARLS, 10002, -6, 9996, 1, 9999.82865791514
69300 BANANAS, 4945, -24, 4939, 2, 4941.7116714299345
PEARLS, 10004, -2, 9996, 2, 9999.829371097596
69400 BANANAS, 4945, -28, 4939, 1, 4941.7215337405105
PEARLS, 10004, -1, 10002, 4, 9999.937822809296
69500 BANANAS, 4945, -27, 4939, 3, 4941.727844225753
PEARLS, 10005, -27, 10002, 2, 10000.00517421176
